East Germany, Exposure to risk (period 1x10), 	Last modified: 17 Dec 2018;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969       32           1120136.33      1069137.50      2189273.83
1960-1969       33           1102400.67      1029028.67      2131429.33
1960-1969       34           1086268.50       984837.67      2071106.17
1960-1969       35           1072501.50       938144.67      2010646.17
1960-1969       36           1070158.83       898347.33      1968506.17
1960-1969       37           1083379.67       870557.33      1953937.00
1960-1969       38           1104517.67       846219.33      1950737.00
1960-1969       39           1126982.67       820867.83      1947850.50
1960-1969       40           1133286.00       785837.33      1919123.33
1960-1969       41           1102048.83       733783.67      1835832.50
1960-1969       42           1053690.00       678412.83      1732102.83
1960-1969       43           1010267.67       635733.17      1646000.83
1960-1969       44            981253.67       607428.83      1588682.50
1960-1969       45            984092.33       602979.50      1587071.83
1960-1969       46           1008045.67       616468.67      1624514.33
1960-1969       47           1034802.33       634914.67      1669717.00
1960-1969       48           1050744.00       647887.00      1698631.00
1960-1969       49           1059068.00       657524.33      1716592.33
1960-1969       50           1090450.83       683902.83      1774353.67
1960-1969       51           1159338.83       735530.17      1894869.00
1960-1969       52           1244448.50       799767.17      2044215.67
1960-1969       53           1325662.50       864268.67      2189931.17
1960-1969       54           1383598.17       919471.17      2303069.33
1960-1969       55           1408899.83       959678.00      2368577.83
1960-1969       56           1413791.50       984193.00      2397984.50
1960-1969       57           1412559.00      1001827.00      2414386.00
1960-1969       58           1412055.33      1017660.50      2429715.83
1960-1969       59           1402975.67      1026626.17      2429601.83
1960-1969       60           1383512.83      1023401.33      2406914.17
1960-1969       61           1358052.83      1009229.67      2367282.50
1960-1969       62           1330252.17       985478.33      2315730.50
1960-1969       63           1299228.83       954652.50      2253881.33
1960-1969       64           1265428.33       914821.83      2180250.17
1960-1969       65           1229431.83       867523.17      2096955.00
1960-1969       66           1188883.33       816064.83      2004948.17
1960-1969       67           1143717.17       763549.50      1907266.67
1960-1969       68           1093716.67       710162.33      1803879.00
1960-1969       69           1045214.33       661623.83      1706838.17
1960-1969       70            996896.33       617677.50      1614573.83
1960-1969       71            945248.00       576923.50      1522171.50
1960-1969       72            890890.83       539188.67      1430079.50
1960-1969       73            835507.33       502986.67      1338494.00
1960-1969       74            776211.67       465696.33      1241908.00
1960-1969       75            713001.50       428929.33      1141930.83
1960-1969       76            650456.67       392769.33      1043226.00
1960-1969       77            587941.67       355685.67       943627.33
1960-1969       78            525515.50       318884.33       844399.83
1960-1969       79            464026.00       282509.00       746535.00
1960-1969       80            399406.78       243461.20       642867.98
1960-1969       81            346275.04       211569.90       557844.93
1960-1969       82            295405.07       180940.07       476345.14
1960-1969       83            248397.94       152330.09       400728.04
1960-1969       84            205562.74       126169.30       331732.04
1960-1969       85            166688.20       101992.73       268680.93
1960-1969       86            132833.77        80711.91       213545.68
1960-1969       87            103450.51        62645.46       166095.96
1960-1969       88             78146.55        46828.36       124974.90
1960-1969       89             57570.32        33866.60        91436.91
1960-1969       90             41433.48        23723.58        65157.05
1960-1969       91             28780.09        15924.69        44704.78
1960-1969       92             19254.23        10365.98        29620.21
1960-1969       93             12558.98         6567.92        19126.89
1960-1969       94              7919.88         3920.60        11840.48
1960-1969       95              4917.11         2250.15         7167.26
1960-1969       96              2971.97         1239.98         4211.95
1960-1969       97              1648.52          670.56         2319.07
1960-1969       98               869.04          359.72         1228.77
1960-1969       99               408.93          166.38          575.32
1960-1969      100               190.03           60.35          250.38
1960-1969      101                89.94           25.03          114.97
1960-1969      102                40.03            7.75           47.78
1960-1969      103                15.17            1.01           16.18
1960-1969      104                 4.06            0.03            4.09
1960-1969      105                 0.44            0.00            0.44
1960-1969      106                 0.00            0.00            0.00
1960-1969      107                 0.00            0.00            0.00
1960-1969      108                 0.00            0.00            0.00
1960-1969      109                 0.00            0.00            0.00
1960-1969      110+                0.00            0.00            0.00
1970-1979        0           1008960.05      1064882.91      2073842.96
1970-1979        1           1007785.90      1061312.32      2069098.21
1970-1979        2           1015246.08      1068441.68      2083687.76
1970-1979        3           1038717.29      1092082.91      2130800.20
1970-1979        4           1079005.30      1134693.27      2213698.57
1970-1979        5           1128154.22      1186562.74      2314716.96
1970-1979        6           1183853.11      1244679.48      2428532.59
1970-1979        7           1237669.79      1300290.22      2537960.01
1970-1979        8           1270801.75      1334325.81      2605127.55
1970-1979        9           1297141.67      1361687.92      2658829.59
1970-1979       10           1320518.77      1386371.75      2706890.51
1970-1979       11           1335314.11      1402067.15      2737381.26
1970-1979       12           1341624.81      1409116.43      2750741.24
1970-1979       13           1343148.54      1410984.62      2754133.15
1970-1979       14           1339808.51      1407133.12      2746941.63
1970-1979       15           1334021.32      1400662.50      2734683.82
1970-1979       16           1320852.77      1386838.69      2707691.46
1970-1979       17           1307768.49      1373241.62      2681010.12
1970-1979       18           1296782.88      1367804.24      2664587.12
1970-1979       19           1283456.26      1358943.01      2642399.27
1970-1979       20           1265131.01      1338682.19      2603813.21
1970-1979       21           1232909.66      1298096.34      2531006.01
1970-1979       22           1194313.99      1253037.61      2447351.59
1970-1979       23           1149774.35      1206446.76      2356221.12
1970-1979       24           1088912.02      1141233.14      2230145.17
1970-1979       25           1051585.14      1097364.00      2148949.14
1970-1979       26           1034736.27      1074429.64      2109165.90
1970-1979       27           1018272.55      1051810.97      2070083.52
1970-1979       28           1013742.43      1041233.37      2054975.80
1970-1979       29           1031146.10      1053931.12      2085077.21
1970-1979       30           1057576.02      1077417.70      2134993.73
1970-1979       31           1095126.56      1113069.88      2208196.44
1970-1979       32           1134608.24      1151357.56      2285965.80
1970-1979       33           1175722.81      1190910.58      2366633.39
1970-1979       34           1231093.50      1246192.67      2477286.17
1970-1979       35           1259085.83      1274843.00      2533928.83
1970-1979       36           1253643.50      1269165.67      2522809.17
1970-1979       37           1237389.17      1252899.83      2490289.00
1970-1979       38           1211328.83      1226954.33      2438283.17
1970-1979       39           1175722.83      1188400.83      2364123.67
1970-1979       40           1142107.67      1148516.17      2290623.83
1970-1979       41           1114180.50      1110114.67      2224295.17
1970-1979       42           1092597.00      1071197.50      2163794.50
1970-1979       43           1073140.17      1025603.50      2098743.67
1970-1979       44           1055671.17       974552.17      2030223.33
1970-1979       45           1039452.67       920091.33      1959544.00
1970-1979       46           1034997.83       874685.83      1909683.67
1970-1979       47           1045685.00       842438.83      1888123.83
1970-1979       48           1064034.83       814383.83      1878418.67
1970-1979       49           1084344.17       786442.67      1870786.83
1970-1979       50           1085965.83       749055.83      1835021.67
1970-1979       51           1052165.00       694661.00      1746826.00
1970-1979       52           1001769.67       637796.50      1639566.17
1970-1979       53            955645.17       592813.17      1548458.33
1970-1979       54            925193.83       562869.00      1488062.83
1970-1979       55            925639.83       555831.00      1481470.83
1970-1979       56            946353.83       565827.50      1512181.33
1970-1979       57            967389.00       578254.67      1545643.67
1970-1979       58            977481.83       584746.00      1562227.83
1970-1979       59            979241.67       587425.17      1566666.83
1970-1979       60            998242.33       603227.17      1601469.50
1970-1979       61           1047381.00       639204.00      1686585.00
1970-1979       62           1111489.67       684675.83      1796165.50
1970-1979       63           1170509.00       727124.50      1897633.50
1970-1979       64           1207327.33       759470.50      1966797.83
1970-1979       65           1212780.50       775036.83      1987817.33
1970-1979       66           1198070.83       772958.33      1971029.17
1970-1979       67           1177042.33       764371.50      1941413.83
1970-1979       68           1154535.50       752182.67      1906718.17
1970-1979       69           1124658.50       732570.83      1857229.33
1970-1979       70           1085231.00       702216.67      1787447.67
1970-1979       71           1040257.33       664140.50      1704397.83
1970-1979       72            991326.00       620476.17      1611802.17
1970-1979       73            938192.00       572732.50      1510924.50
1970-1979       74            882826.17       521654.00      1404480.17
1970-1979       75            824893.50       468063.67      1292957.17
1970-1979       76            764205.17       416847.50      1181052.67
1970-1979       77            699049.83       367186.33      1066236.17
1970-1979       78            631590.67       320191.50       951782.17
1970-1979       79            566362.17       278004.50       844366.67
1970-1979       80            497725.24       238869.94       736595.18
1970-1979       81            435371.95       205568.87       640940.82
1970-1979       82            376012.57       175598.82       551611.40
1970-1979       83            319155.83       148054.77       467210.60
1970-1979       84            265912.03       122942.28       388854.31
1970-1979       85            217520.49       100593.19       318113.68
1970-1979       86            174035.08        80896.69       254931.77
1970-1979       87            136412.56        63702.47       200115.03
1970-1979       88            104454.65        49060.95       153515.60
1970-1979       89             78120.82        36807.00       114927.81
1970-1979       90             57289.28        26891.20        84180.48
1970-1979       91             40997.20        19106.56        60103.77
1970-1979       92             28321.57        13207.90        41529.48
1970-1979       93             19327.61         8869.59        28197.20
1970-1979       94             12676.91         5852.80        18529.70
1970-1979       95              8061.20         3728.73        11789.93
1970-1979       96              5023.10         2273.41         7296.52
1970-1979       97              3102.18         1352.46         4454.63
1970-1979       98              1804.05          758.36         2562.40
1970-1979       99               917.99          405.26         1323.25
1970-1979      100               527.27          228.80          756.07
1970-1979      101               278.94          119.10          398.04
1970-1979      102               140.90           58.26          199.16
1970-1979      103                67.28           25.56           92.84
1970-1979      104                29.62            9.58           39.21
1970-1979      105                11.26            2.27           13.54
1970-1979      106                 2.72            0.10            2.82
1970-1979      107                 0.29            0.00            0.29
1970-1979      108                 0.00            0.00            0.00
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                0.00            0.00            0.00
1980-1989        0           1106573.48      1165168.40      2271741.88
1980-1989        1           1113917.53      1171359.99      2285277.52
1980-1989        2           1115473.35      1172127.53      2287600.88
1980-1989        3           1105477.34      1161216.75      2266694.09
1980-1989        4           1085656.57      1140097.89      2225754.46
1980-1989        5           1059714.44      1112182.41      2171896.85
1980-1989        6           1033419.23      1084114.71      2117533.93
1980-1989        7           1006030.66      1055882.35      2061913.01
1980-1989        8            999422.72      1049482.23      2048904.95
1980-1989        9            995735.61      1046474.12      2042209.74
1980-1989       10            992774.63      1042673.01      2035447.63
1980-1989       11            997640.30      1047180.98      2044821.28
1980-1989       12           1006448.33      1056647.67      2063096.00
1980-1989       13           1030370.75      1081982.75      2112353.51
1980-1989       14           1071892.55      1126732.47      2198625.01
1980-1989       15           1121597.06      1179438.31      2301035.37
1980-1989       16           1176848.48      1237064.85      2413913.33
1980-1989       17           1230233.86      1292134.30      2522368.16
1980-1989       18           1266751.26      1331352.44      2598103.70
1980-1989       19           1297143.94      1364567.09      2661711.03
1980-1989       20           1320662.08      1389351.34      2710013.42
1980-1989       21           1333508.99      1403179.97      2736688.96
1980-1989       22           1336188.41      1408151.08      2744339.50
1980-1989       23           1333787.42      1408784.45      2742571.87
1980-1989       24           1326617.10      1403352.18      2729969.28
1980-1989       25           1317645.39      1394445.15      2712090.55
1980-1989       26           1302788.63      1376255.51      2679044.14
1980-1989       27           1287500.20      1356113.09      2643613.29
1980-1989       28           1273162.25      1337768.74      2610930.99
1980-1989       29           1256831.14      1317287.18      2574118.32
1980-1989       30           1237018.58      1293727.51      2530746.09
1980-1989       31           1204860.73      1257827.60      2462688.33
1980-1989       32           1167137.64      1216007.05      2383144.69
1980-1989       33           1123833.16      1168661.88      2292495.04
1980-1989       34           1064796.43      1103529.62      2168326.06
1980-1989       35           1028374.37      1060577.15      2088951.52
1980-1989       36           1011482.96      1038549.66      2050032.61
1980-1989       37            994801.73      1016565.71      2011367.43
1980-1989       38            990605.14      1006837.69      1997442.83
1980-1989       39           1008232.30      1019618.26      2027850.56
1980-1989       40           1034825.75      1042676.04      2077501.78
1980-1989       41           1071606.65      1076053.04      2147659.70
1980-1989       42           1109809.67      1112106.85      2221916.52
1980-1989       43           1149791.08      1148970.34      2298761.42
1980-1989       44           1203088.17      1200529.33      2403617.50
1980-1989       45           1229110.17      1225891.17      2455001.33
1980-1989       46           1222563.00      1217509.50      2440072.50
1980-1989       47           1205683.83      1198931.50      2404615.33
1980-1989       48           1178819.00      1170618.67      2349437.67
1980-1989       49           1142372.33      1129531.83      2271904.17
1980-1989       50           1107694.67      1087397.83      2195092.50
1980-1989       51           1078269.67      1046167.00      2124436.67
1980-1989       52           1054495.33      1004157.00      2058652.33
1980-1989       53           1032799.17       955440.33      1988239.50
1980-1989       54           1012725.83       902178.33      1914904.17
1980-1989       55            993377.50       845642.83      1839020.33
1980-1989       56            984930.83       797716.33      1782647.17
1980-1989       57            990807.67       762496.50      1753304.17
1980-1989       58           1003325.67       730758.17      1734083.83
1980-1989       59           1017208.83       699123.67      1716332.50
1980-1989       60           1012021.17       658728.50      1670749.67
1980-1989       61            971358.67       603606.33      1574965.00
1980-1989       62            915586.50       546521.33      1462107.83
1980-1989       63            863761.83       500180.00      1363941.83
1980-1989       64            826251.17       466907.17      1293158.33
1980-1989       65            815830.00       452090.50      1267920.50
1980-1989       66            822249.67       449742.50      1271992.17
1980-1989       67            827593.33       448338.00      1275931.33
1980-1989       68            821972.33       441022.67      1262995.00
1980-1989       69            807688.83       429979.17      1237668.00
1980-1989       70            808200.50       427269.67      1235470.17
1980-1989       71            833801.00       436623.33      1270424.33
1980-1989       72            866484.00       449199.00      1315683.00
1980-1989       73            889290.83       456789.50      1346080.33
1980-1989       74            890120.00       454616.00      1344736.00
1980-1989       75            863617.33       440307.00      1303924.33
1980-1989       76            819269.67       415486.50      1234756.17
1980-1989       77            767629.33       385686.67      1153316.00
1980-1989       78            714699.00       353886.33      1068585.33
1980-1989       79            656124.83       319194.33       975319.17
1980-1989       80            591760.17       281836.14       873596.31
1980-1989       81            525503.95       243796.51       769300.46
1980-1989       82            460289.90       206485.09       666775.00
1980-1989       83            396704.91       171354.22       568059.14
1980-1989       84            336070.18       139211.09       475281.27
1980-1989       85            280008.59       110615.96       390624.55
1980-1989       86            228518.58        86287.53       314806.11
1980-1989       87            181746.19        65893.81       247640.00
1980-1989       88            141104.60        49234.56       190339.16
1980-1989       89            107373.21        36230.34       143603.55
1980-1989       90             80011.57        26150.11       106161.68
1980-1989       91             57992.95        18560.54        76553.49
1980-1989       92             41061.24        12940.82        54002.06
1980-1989       93             27833.33         8762.10        36595.43
1980-1989       94             18281.70         5739.94        24021.64
1980-1989       95             11700.49         3718.19        15418.68
1980-1989       96              7340.24         2356.36         9696.60
1980-1989       97              4512.73         1455.80         5968.53
1980-1989       98              2710.48          860.95         3571.43
1980-1989       99              1545.15          516.50         2061.65
1980-1989      100               813.72          276.17         1089.89
1980-1989      101               436.56          149.94          586.50
1980-1989      102               227.47           78.97          306.44
1980-1989      103               114.61           39.05          153.66
1980-1989      104                54.02           16.72           70.74
1980-1989      105                21.87            5.22           27.09
1980-1989      106                 7.52            0.49            8.02
1980-1989      107                 1.58            0.00            1.58
1980-1989      108                 0.50            0.00            0.50
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0            518435.58       546518.86      1064954.44
1990-1999        1            563706.16       594202.69      1157908.84
1990-1999        2            617680.44       651045.42      1268725.86
1990-1999        3            672389.74       708315.69      1380705.43
1990-1999        4            731336.18       770288.06      1501624.24
1990-1999        5            793885.22       836416.72      1630301.94
1990-1999        6            857225.21       902611.45      1759836.66
1990-1999        7            920239.68       968276.73      1888516.41
1990-1999        8            977280.32      1027974.18      2005254.50
1990-1999        9           1015223.18      1067545.78      2082768.96
1990-1999       10           1032288.94      1084918.79      2117207.73
1990-1999       11           1040656.75      1093522.01      2134178.76
1990-1999       12           1041791.56      1094271.37      2136062.93
1990-1999       13           1032181.85      1083855.05      2116036.90
1990-1999       14           1014413.04      1065088.61      2079501.65
1990-1999       15            992548.54      1041420.60      2033969.15
1990-1999       16            962996.34      1013734.25      1976730.59
1990-1999       17            925746.89       982883.92      1908630.81
1990-1999       18            907149.56       975944.91      1883094.46
1990-1999       19            884642.54       969261.40      1853903.94
1990-1999       20            866062.90       960759.21      1826822.11
1990-1999       21            860976.16       957887.30      1818863.46
1990-1999       22            866304.42       964126.17      1830430.59
1990-1999       23            889769.57       988177.00      1877946.57
1990-1999       24            930289.51      1030313.44      1960602.95
1990-1999       25            978724.32      1080080.77      2058805.08
1990-1999       26           1034895.76      1135273.79      2170169.55
1990-1999       27           1090155.22      1188157.54      2278312.76
1990-1999       28           1130627.30      1222663.11      2353290.41
1990-1999       29           1163754.67      1250723.94      2414478.61
1990-1999       30           1192621.44      1277050.75      2469672.19
1990-1999       31           1212800.99      1294788.89      2507589.88
1990-1999       32           1223422.69      1304233.63      2527656.32
1990-1999       33           1228226.57      1308045.39      2536271.96
1990-1999       34           1227540.24      1305658.16      2533198.39
1990-1999       35           1224105.06      1300359.42      2524464.47
1990-1999       36           1213011.78      1286293.56      2499305.34
1990-1999       37           1201168.88      1270269.16      2471438.03
1990-1999       38           1188826.72      1255259.31      2444086.03
1990-1999       39           1173707.04      1237179.48      2410886.53
1990-1999       40           1154896.60      1214276.78      2369173.38
1990-1999       41           1124200.56      1179873.81      2304074.37
1990-1999       42           1088368.48      1138842.27      2227210.76
1990-1999       43           1048135.79      1093760.09      2141895.88
1990-1999       44            992098.75      1030678.17      2022776.92
1990-1999       45            959677.65       990431.00      1950108.66
1990-1999       46            945405.81       969918.64      1915324.46
1990-1999       47            930735.70       948107.81      1878843.51
1990-1999       48            929005.34       938949.93      1867955.26
1990-1999       49            946338.86       949232.82      1895571.67
1990-1999       50            972839.65       968640.39      1941480.04
1990-1999       51           1007985.93       997182.48      2005168.40
1990-1999       52           1044835.66      1027803.50      2072639.16
1990-1999       53           1082070.81      1058007.03      2140077.84
1990-1999       54           1132528.67      1100893.17      2233421.83
1990-1999       55           1157665.50      1119588.67      2277254.17
1990-1999       56           1150517.67      1105362.00      2255879.67
1990-1999       57           1133597.33      1081423.50      2215020.83
1990-1999       58           1106333.67      1047566.67      2153900.33
1990-1999       59           1069440.33      1001320.67      2070761.00
1990-1999       60           1032507.00       952763.33      1985270.33
1990-1999       61            999372.33       905050.50      1904422.83
1990-1999       62            970663.00       856596.83      1827259.83
1990-1999       63            943781.17       803911.17      1747692.33
1990-1999       64            918028.17       747402.50      1665430.67
1990-1999       65            891850.00       688636.50      1580486.50
1990-1999       66            874923.50       638190.50      1513114.00
1990-1999       67            870759.83       598717.00      1469476.83
1990-1999       68            870709.50       562207.00      1432916.50
1990-1999       69            869330.83       525429.33      1394760.17
1990-1999       70            851021.33       482939.00      1333960.33
1990-1999       71            802301.00       429731.83      1232032.83
1990-1999       72            743948.00       377487.50      1121435.50
1990-1999       73            688370.83       333646.83      1022017.67
1990-1999       74            642819.83       299379.50       942199.33
1990-1999       75            617558.00       277683.33       895241.33
1990-1999       76            602157.33       263554.83       865712.17
1990-1999       77            583868.17       249065.67       832933.83
1990-1999       78            555128.50       230801.17       785929.67
1990-1999       79            519165.17       210084.17       729249.33
1990-1999       80            497530.03       195321.23       692851.27
1990-1999       81            482307.52       184077.08       666384.60
1990-1999       82            469246.64       174020.09       643266.73
1990-1999       83            448313.63       161684.76       609998.39
1990-1999       84            413813.33       145331.21       559144.53
1990-1999       85            365684.25       125643.62       491327.86
1990-1999       86            312396.03       104831.66       417227.69
1990-1999       87            260547.89        84969.33       345517.23
1990-1999       88            212784.76        67405.48       280190.24
1990-1999       89            169635.64        52208.32       221843.96
1990-1999       90            131077.51        39046.05       170123.56
1990-1999       91             98667.12        28369.96       127037.08
1990-1999       92             72209.07        19937.41        92146.48
1990-1999       93             51309.75        13505.75        64815.49
1990-1999       94             35538.85         8741.64        44280.49
1990-1999       95             23993.92         5531.54        29525.46
1990-1999       96             15646.92         3472.30        19119.21
1990-1999       97              9826.19         2100.93        11927.12
1990-1999       98              6103.93         1264.03         7367.96
1990-1999       99              3672.71          770.67         4443.37
1990-1999      100              2027.87          392.50         2420.37
1990-1999      101              1094.24          207.33         1301.57
1990-1999      102               571.32          106.83          678.16
1990-1999      103               270.12           55.17          325.28
1990-1999      104               121.47           29.67          151.14
1990-1999      105                57.83           11.83           69.67
1990-1999      106                30.17            6.50           36.67
1990-1999      107                15.33            4.50           19.83
1990-1999      108                 7.50            2.17            9.67
1990-1999      109                 3.00            0.17            3.17
1990-1999      110+                1.67            0.00            1.67
2000-2009        0            533318.18       561542.59      1094860.76
2000-2009        1            529237.03       557529.87      1086766.90
2000-2009        2            522645.26       550594.67      1073239.93
2000-2009        3            516418.41       543397.01      1059815.42
2000-2009        4            506716.19       532995.47      1039711.66
2000-2009        5            492922.35       518891.26      1011813.61
2000-2009        6            479054.25       504628.08       983682.33
2000-2009        7            468927.29       494384.23       963311.53
2000-2009        8            464393.51       489189.71       953583.23
2000-2009        9            479888.60       504987.78       984876.38
2000-2009       10            515021.40       541847.97      1056869.37
2000-2009       11            557180.90       586641.13      1143822.03
2000-2009       12            606027.83       638565.70      1244593.53
2000-2009       13            656949.97       692153.17      1349103.14
2000-2009       14            712556.50       750535.45      1463091.95
2000-2009       15            771918.32       813320.20      1585238.53
2000-2009       16            830841.28       876737.91      1707579.19
2000-2009       17            885719.00       938661.97      1824380.97
2000-2009       18            925077.96       990637.15      1915715.11
2000-2009       19            937227.61      1021449.90      1958677.51
2000-2009       20            926532.37      1028162.74      1954695.12
2000-2009       21            912025.43      1023394.79      1935420.23
